Date,Device,Source,Category,Impressions,Clicks,Conversions,Revenue,Cost,,,,,,
7/20/20,Mobile,PPC,Pets,36593,448,23,206,130,,,,,,
7/20/20,Tablet,PPC,Pets,2976,23,1,5,6,,,,,,
7/21/20,Desktop,PPC,Pets,12767,119,8,55,43,,,,,,
7/21/20,Mobile,PPC,Pets,32791,477,26,215,134,,,,,,
7/21/20,Tablet,PPC,Pets,2538,22,1,12,5,,,,,,
7/22/20,Desktop,PPC,Pets,13650,115,8,66,44,,,,,,
7/22/20,Mobile,PPC,Pets,36158,489,22,188,135,,,,,,
7/22/20,Tablet,PPC,Pets,2843,22,1,9,6,,,,,,
7/23/20,Desktop,PPC,Pets,12704,114,8,86,44,,,,,,
7/23/20,Mobile,PPC,Pets,32284,468,23,201,129,,,,,,
7/23/20,Tablet,PPC,Pets,2553,23,1,11,6,,,,,,
7/24/20,Desktop,PPC,Pets,11668,99,8,80,39,,,,,,
7/24/20,Mobile,PPC,Pets,29119,426,23,200,112,,,,,,
7/24/20,Tablet,PPC,Pets,2524,21,1,10,5,,,,,,
7/25/20,Desktop,PPC,Pets,12267,104,10,80,46,,,,,,
7/25/20,Mobile,PPC,Pets,36872,542,30,276,169,,,,,,
7/25/20,Tablet,PPC,Pets,3297,24,1,20,7,,,,,,
7/26/20,Desktop,PPC,Pets,12813,111,10,87,47,,,,,,
7/26/20,Mobile,PPC,Pets,41023,632,36,311,186,,,,,,
7/26/20,Tablet,PPC,Pets,3286,23,2,21,6,,,,,,
7/27/20,Desktop,PPC,Pets,16215,127,10,91,52,,,,,,
7/27/20,Mobile,PPC,Pets,42198,527,25,215,136,,,,,,
7/27/20,Tablet,PPC,Pets,3215,20,1,14,5,,,,,,
7/28/20,Desktop,PPC,Pets,17594,121,8,67,50,,,,,,
7/28/20,Mobile,PPC,Pets,40351,539,26,230,145,,,,,,
7/28/20,Tablet,PPC,Pets,2878,22,1,4,5,,,,,,
7/29/20,Desktop,PPC,Pets,16688,116,8,69,44,,,,,,
7/29/20,Mobile,PPC,Pets,38184,506,23,196,135,,,,,,
7/29/20,Tablet,PPC,Pets,2765,19,1,12,5,,,,,,
7/30/20,Desktop,PPC,Pets,12372,107,6,57,41,,,,,,
7/30/20,Mobile,PPC,Pets,36831,485,22,187,129,,,,,,
7/30/20,Tablet,PPC,Pets,2637,19,1,13,5,,,,,,
7/31/20,Desktop,PPC,Pets,12149,108,8,77,44,,,,,,
7/31/20,Mobile,PPC,Pets,37547,465,24,197,121,,,,,,
7/31/20,Tablet,PPC,Pets,2964,20,1,10,5,,,,,,
8/1/20,Desktop,PPC,Pets,13346,111,10,85,44,,,,,,
8/1/20,Mobile,PPC,Pets,44746,568,33,296,154,,,,,,
8/1/20,Tablet,PPC,Pets,3685,20,1,15,5,,,,,,
8/2/20,Desktop,PPC,Pets,12444,111,10,89,46,,,,,,
8/2/20,Mobile,PPC,Pets,40924,592,32,265,164,,,,,,
8/2/20,Tablet,PPC,Pets,3193,24,1,10,6,,,,,,
8/3/20,Desktop,PPC,Pets,12442,117,10,82,47,,,,,,
8/3/20,Mobile,PPC,Pets,34205,439,22,191,117,,,,,,
8/3/20,Tablet,PPC,Pets,2706,19,0,3,5,,,,,,
8/4/20,Desktop,PPC,Pets,12071,102,8,68,43,,,,,,
8/4/20,Mobile,PPC,Pets,29142,389,21,166,118,,,,,,
8/4/20,Tablet,PPC,Pets,2258,16,1,10,5,,,,,,
8/5/20,Desktop,PPC,Pets,11361,106,8,71,44,,,,,,
8/5/20,Mobile,PPC,Pets,30848,437,23,177,126,,,,,,
8/5/20,Tablet,PPC,Pets,2315,16,1,4,4,,,,,,
8/6/20,Desktop,PPC,Pets,10712,96,8,71,38,,,,,,
8/6/20,Mobile,PPC,Pets,27712,411,22,185,112,,,,,,
8/6/20,Tablet,PPC,Pets,2327,18,1,10,4,,,,,,
8/7/20,Desktop,PPC,Pets,10308,92,7,58,37,,,,,,
8/7/20,Mobile,PPC,Pets,29780,405,20,180,102,,,,,,
8/7/20,Tablet,PPC,Pets,2531,18,1,5,4,,,,,,
8/8/20,Desktop,PPC,Pets,12151,96,8,78,40,,,,,,
8/8/20,Mobile,PPC,Pets,40103,552,29,243,147,,,,,,
8/8/20,Tablet,PPC,Pets,3258,22,1,9,6,,,,,,
8/9/20,Desktop,PPC,Pets,13918,112,10,96,48,,,,,,
8/9/20,Mobile,PPC,Pets,44122,657,34,301,182,,,,,,
8/9/20,Tablet,PPC,Pets,3374,25,1,15,8,,,,,,
8/10/20,Desktop,PPC,Pets,14178,114,10,86,47,,,,,,
8/10/20,Mobile,PPC,Pets,38912,555,22,175,132,,,,,,
8/10/20,Tablet,PPC,Pets,2840,19,1,5,5,,,,,,
8/11/20,Desktop,PPC,Pets,12301,116,7,65,46,,,,,,
8/11/20,Mobile,PPC,Pets,32778,539,22,176,128,,,,,,
8/11/20,Tablet,PPC,Pets,2145,19,1,15,5,,,,,,
8/12/20,Desktop,PPC,Pets,10566,105,7,58,42,,,,,,
8/12/20,Mobile,PPC,Pets,25294,471,20,147,113,,,,,,
8/12/20,Tablet,PPC,Pets,1753,18,1,9,5,,,,,,
8/13/20,Desktop,PPC,Pets,10855,100,7,65,38,,,,,,
8/13/20,Mobile,PPC,Pets,24205,447,20,181,95,,,,,,
8/13/20,Tablet,PPC,Pets,1661,16,1,5,4,,,,,,
8/14/20,Desktop,PPC,Pets,10269,97,7,61,38,,,,,,
8/14/20,Mobile,PPC,Pets,23900,445,20,169,94,,,,,,
8/14/20,Tablet,PPC,Pets,1688,16,1,5,4,,,,,,
8/15/20,Desktop,PPC,Pets,9265,91,8,78,37,,,,,,
8/15/20,Mobile,PPC,Pets,24076,439,23,189,106,,,,,,
8/15/20,Tablet,PPC,Pets,1850,18,1,12,5,,,,,,
8/16/20,Desktop,PPC,Pets,10168,108,8,74,42,,,,,,
8/16/20,Mobile,PPC,Pets,30494,584,28,230,138,,,,,,
8/16/20,Tablet,PPC,Pets,2145,24,1,11,7,,,,,,
8/17/20,Desktop,PPC,Pets,14421,126,8,71,49,,,,,,
8/17/20,Mobile,PPC,Pets,32702,547,22,179,125,,,,,,
8/17/20,Tablet,PPC,Pets,2329,21,1,10,5,,,,,,
8/18/20,Desktop,PPC,Pets,12410,114,7,62,45,,,,,,
8/18/20,Mobile,PPC,Pets,26921,497,22,191,107,,,,,,
8/18/20,Tablet,PPC,Pets,1887,18,0,6,5,,,,,,
8/19/20,Desktop,PPC,Pets,11997,107,8,71,44,,,,,,
8/19/20,Mobile,PPC,Pets,24007,493,20,157,101,,,,,,
8/19/20,Tablet,PPC,Pets,1763,15,1,10,4,,,,,,
8/20/20,Desktop,PPC,Pets,12956,97,7,56,36,,,,,,
8/20/20,Mobile,PPC,Pets,19711,423,19,162,81,,,,,,
8/20/20,Tablet,PPC,Pets,1452,15,1,4,3,,,,,,
8/21/20,Desktop,PPC,Pets,12958,95,7,67,36,,,,,,
8/21/20,Mobile,PPC,Pets,21073,419,17,148,88,,,,,,
8/21/20,Tablet,PPC,Pets,1656,14,1,5,4,,,,,,
8/22/20,Desktop,PPC,Pets,11169,104,9,84,43,,,,,,
8/22/20,Mobile,PPC,Pets,29194,582,29,251,137,,,,,,
8/22/20,Tablet,PPC,Pets,2186,21,1,7,6,,,,,,
8/23/20,Desktop,PPC,Pets,13034,108,10,83,43,,,,,,
8/23/20,Mobile,PPC,Pets,30552,593,28,225,140,,,,,,
8/23/20,Tablet,PPC,Pets,2206,22,1,12,6,,,,,,
8/24/20,Desktop,PPC,Pets,17099,114,9,77,44,,,,,,
8/24/20,Mobile,PPC,Pets,28406,476,21,175,105,,,,,,
8/24/20,Tablet,PPC,Pets,2173,19,1,7,5,,,,,,
8/25/20,Desktop,PPC,Pets,14779,104,9,67,41,,,,,,
8/25/20,Mobile,PPC,Pets,24052,422,18,153,87,,,,,,
8/25/20,Tablet,PPC,Pets,1825,14,1,9,3,,,,,,
8/26/20,Desktop,PPC,Pets,13208,94,9,89,38,,,,,,
8/26/20,Mobile,PPC,Pets,21713,313,17,140,76,,,,,,
8/26/20,Tablet,PPC,Pets,1625,13,1,12,3,,,,,,
8/27/20,Desktop,PPC,Pets,12715,108,8,76,42,,,,,,
8/27/20,Mobile,PPC,Pets,26709,428,20,187,103,,,,,,
8/27/20,Tablet,PPC,Pets,1736,14,1,8,4,,,,,,
8/28/20,Desktop,PPC,Pets,12349,94,7,60,36,,,,,,
8/28/20,Mobile,PPC,Pets,23085,376,18,152,88,,,,,,
8/28/20,Tablet,PPC,Pets,1705,14,1,16,4,,,,,,
8/29/20,Desktop,PPC,Pets,13190,103,10,96,44,,,,,,
8/29/20,Mobile,PPC,Pets,32942,524,27,242,131,,,,,,
8/29/20,Tablet,PPC,Pets,2255,19,1,15,5,,,,,,
8/30/20,Desktop,PPC,Pets,13911,132,10,86,58,,,,,,
8/30/20,Mobile,PPC,Pets,38689,651,34,295,171,,,,,,
8/30/20,Tablet,PPC,Pets,2639,24,1,9,8,,,,,,
8/31/20,Desktop,PPC,Pets,14892,129,9,73,52,,,,,,
8/31/20,Mobile,PPC,Pets,35227,522,20,167,121,,,,,,
8/31/20,Tablet,PPC,Pets,2616,22,1,10,6,,,,,,
9/1/20,Desktop,PPC,Pets,12575,105,8,75,44,,,,,,
9/1/20,Mobile,PPC,Pets,28609,423,17,136,97,,,,,,
9/1/20,Tablet,PPC,Pets,1918,15,0,5,4,,,,,,
9/2/20,Desktop,PPC,Pets,11374,102,9,70,41,,,,,,
9/2/20,Mobile,PPC,Pets,25613,440,21,166,102,,,,,,
9/2/20,Tablet,PPC,Pets,1665,15,1,12,4,,,,,,
9/3/20,Desktop,PPC,Pets,10528,100,8,77,40,,,,,,
9/3/20,Mobile,PPC,Pets,24529,426,19,163,95,,,,,,
9/3/20,Tablet,PPC,Pets,1720,14,1,7,3,,,,,,
9/4/20,Desktop,PPC,Pets,10123,90,8,65,36,,,,,,
9/4/20,Mobile,PPC,Pets,24625,424,20,160,98,,,,,,
9/4/20,Tablet,PPC,Pets,1834,19,1,8,5,,,,,,
9/5/20,Desktop,PPC,Pets,9265,96,9,77,43,,,,,,
9/5/20,Mobile,PPC,Pets,26119,483,30,285,140,,,,,,
9/5/20,Tablet,PPC,Pets,1938,18,1,15,6,,,,,,
9/6/20,Desktop,PPC,Pets,9548,108,10,86,47,,,,,,
9/6/20,Mobile,PPC,Pets,28409,491,36,308,160,,,,,,
9/6/20,Tablet,PPC,Pets,1974,20,1,17,6,,,,,,
9/7/20,Desktop,PPC,Pets,10599,109,9,83,44,,,,,,
9/7/20,Mobile,PPC,Pets,32287,436,31,258,133,,,,,,
9/7/20,Tablet,PPC,Pets,2256,19,1,15,6,,,,,,
9/8/20,Desktop,PPC,Pets,13691,128,10,79,60,,,,,,
9/8/20,Mobile,PPC,Pets,31821,404,24,215,131,,,,,,
9/8/20,Tablet,PPC,Pets,2150,18,1,15,6,,,,,,
9/9/20,Desktop,PPC,Pets,13392,113,7,63,49,,,,,,
9/9/20,Mobile,PPC,Pets,27070,368,22,178,113,,,,,,
9/9/20,Tablet,PPC,Pets,2009,17,1,7,5,,,,,,
9/10/20,Desktop,PPC,Pets,13830,123,9,79,58,,,,,,
9/10/20,Mobile,PPC,Pets,29154,400,24,197,135,,,,,,
9/10/20,Tablet,PPC,Pets,2036,16,1,9,5,,,,,,
9/11/20,Desktop,PPC,Pets,11176,107,8,75,49,,,,,,
9/11/20,Mobile,PPC,Pets,24155,357,22,197,122,,,,,,
9/11/20,Tablet,PPC,Pets,1705,13,0,6,4,,,,,,
9/12/20,Desktop,PPC,Pets,9835,109,9,84,50,,,,,,
9/12/20,Mobile,PPC,Pets,25045,427,29,240,136,,,,,,
9/12/20,Tablet,PPC,Pets,1852,18,1,8,5,,,,,,
9/13/20,Desktop,PPC,Pets,10459,117,12,108,58,,,,,,
9/13/20,Mobile,PPC,Pets,28814,487,34,312,164,,,,,,
9/13/20,Tablet,PPC,Pets,1909,21,1,10,6,,,,,,
9/14/20,Desktop,PPC,Pets,14138,126,11,94,66,,,,,,
9/14/20,Mobile,PPC,Pets,29666,392,25,190,132,,,,,,
9/14/20,Tablet,PPC,Pets,1919,16,1,10,5,,,,,,
9/15/20,Desktop,PPC,Pets,13661,129,11,105,66,,,,,,
9/15/20,Mobile,PPC,Pets,28544,401,24,203,150,,,,,,
9/15/20,Tablet,PPC,Pets,1873,17,1,8,5,,,,,,
9/16/20,Desktop,PPC,Pets,13905,120,9,74,58,,,,,,
9/16/20,Mobile,PPC,Pets,25489,383,22,176,133,,,,,,
9/16/20,Tablet,PPC,Pets,1812,13,0,3,4,,,,,,
9/17/20,Desktop,PPC,Pets,13166,114,10,88,58,,,,,,
9/17/20,Mobile,PPC,Pets,24207,388,25,193,146,,,,,,
9/17/20,Tablet,PPC,Pets,1872,15,1,7,5,,,,,,
9/18/20,Desktop,PPC,Pets,9817,103,7,65,47,,,,,,
9/18/20,Mobile,PPC,Pets,20562,349,22,185,124,,,,,,
9/18/20,Tablet,PPC,Pets,1594,14,1,9,4,,,,,,
9/19/20,Desktop,PPC,Pets,8902,91,9,80,42,,,,,,
9/19/20,Mobile,PPC,Pets,22520,429,29,252,151,,,,,,
9/19/20,Tablet,PPC,Pets,1728,16,1,9,5,,,,,,
9/20/20,Desktop,PPC,Pets,8862,106,10,82,51,,,,,,
9/20/20,Mobile,PPC,Pets,24964,479,33,302,184,,,,,,
9/20/20,Tablet,PPC,Pets,1769,18,1,8,6,,,,,,
9/21/20,Desktop,PPC,Pets,11139,116,10,72,55,,,,,,
9/21/20,Mobile,PPC,Pets,25777,406,25,197,152,,,,,,
9/21/20,Tablet,PPC,Pets,1742,15,1,6,5,,,,,,
9/22/20,Desktop,PPC,Pets,10745,115,10,78,52,,,,,,
9/22/20,Mobile,PPC,Pets,23682,381,25,200,138,,,,,,
9/22/20,Tablet,PPC,Pets,1666,13,1,10,4,,,,,,
9/23/20,Desktop,PPC,Pets,10767,110,9,68,49,,,,,,
9/23/20,Mobile,PPC,Pets,25244,401,22,161,140,,,,,,
9/23/20,Tablet,PPC,Pets,1659,17,0,8,5,,,,,,
9/24/20,Desktop,PPC,Pets,11731,118,9,78,55,,,,,,
9/24/20,Mobile,PPC,Pets,29615,418,27,232,152,,,,,,
9/24/20,Tablet,PPC,Pets,1789,14,1,15,4,,,,,,
9/25/20,Desktop,PPC,Pets,10710,111,10,94,51,,,,,,
9/25/20,Mobile,PPC,Pets,29464,429,26,230,150,,,,,,
9/25/20,Tablet,PPC,Pets,1722,15,1,6,5,,,,,,
9/26/20,Desktop,PPC,Pets,9604,105,8,75,46,,,,,,
9/26/20,Mobile,PPC,Pets,32693,483,30,269,161,,,,,,
9/26/20,Tablet,PPC,Pets,1967,19,1,9,6,,,,,,
9/27/20,Desktop,PPC,Pets,9792,115,8,74,49,,,,,,
9/27/20,Mobile,PPC,Pets,35978,533,35,290,179,,,,,,
9/27/20,Tablet,PPC,Pets,2145,19,1,10,6,,,,,,
9/28/20,Desktop,PPC,Pets,11663,124,9,74,52,,,,,,
9/28/20,Mobile,PPC,Pets,29180,429,22,191,136,,,,,,
9/28/20,Tablet,PPC,Pets,1921,15,1,15,5,,,,,,
9/29/20,Desktop,PPC,Pets,9891,119,9,84,50,,,,,,
9/29/20,Mobile,PPC,Pets,21920,380,23,188,123,,,,,,
9/29/20,Tablet,PPC,Pets,1566,15,1,4,4,,,,,,
9/30/20,Desktop,PPC,Pets,9616,113,7,56,44,,,,,,
9/30/20,Mobile,PPC,Pets,23145,375,21,170,116,,,,,,
9/30/20,Tablet,PPC,Pets,1601,14,1,7,4,,,,,,
10/1/20,Desktop,PPC,Pets,9830,113,8,65,44,,,,,,
10/1/20,Mobile,PPC,Pets,22295,351,22,169,105,,,,,,
10/1/20,Tablet,PPC,Pets,1594,13,0,4,3,,,,,,
10/2/20,Desktop,PPC,Pets,7702,98,7,60,38,,,,,,
10/2/20,Mobile,PPC,Pets,19073,355,23,171,111,,,,,,
10/2/20,Tablet,PPC,Pets,1363,13,0,4,3,,,,,,
10/3/20,Desktop,PPC,Pets,7495,104,11,95,47,,,,,,
10/3/20,Mobile,PPC,Pets,27157,507,33,281,173,,,,,,
10/3/20,Tablet,PPC,Pets,1725,17,1,10,5,,,,,,
10/4/20,Desktop,PPC,Pets,7960,108,10,79,44,,,,,,
10/4/20,Mobile,PPC,Pets,28661,528,35,303,175,,,,,,
10/4/20,Tablet,PPC,Pets,1746,20,1,13,6,,,,,,
10/5/20,Desktop,PPC,Pets,9957,121,10,80,52,,,,,,
10/5/20,Mobile,PPC,Pets,28923,432,22,180,141,,,,,,
10/5/20,Tablet,PPC,Pets,1773,17,1,7,5,,,,,,
10/6/20,Desktop,PPC,Pets,10156,123,9,79,50,,,,,,
10/6/20,Mobile,PPC,Pets,27445,415,23,172,137,,,,,,
10/6/20,Tablet,PPC,Pets,1704,12,0,4,3,,,,,,
10/7/20,Desktop,PPC,Pets,10046,112,10,77,43,,,,,,
10/7/20,Mobile,PPC,Pets,23893,367,21,158,116,,,,,,
10/7/20,Tablet,PPC,Pets,1518,14,1,8,3,,,,,,
10/8/20,Desktop,PPC,Pets,8533,104,8,69,39,,,,,,
10/8/20,Mobile,PPC,Pets,19852,328,20,152,98,,,,,,
10/8/20,Tablet,PPC,Pets,1333,12,1,5,3,,,,,,
10/9/20,Desktop,PPC,Pets,7684,95,8,68,35,,,,,,
10/9/20,Mobile,PPC,Pets,18632,321,21,176,94,,,,,,
10/9/20,Tablet,PPC,Pets,1374,12,0,3,3,,,,,,
10/10/20,Desktop,PPC,Pets,8234,104,9,67,42,,,,,,
10/10/20,Mobile,PPC,Pets,28409,497,32,267,154,,,,,,
10/10/20,Tablet,PPC,Pets,1864,19,1,12,5,,,,,,
10/11/20,Desktop,PPC,Pets,9130,112,9,82,45,,,,,,
10/11/20,Mobile,PPC,Pets,30303,534,34,280,166,,,,,,
10/11/20,Tablet,PPC,Pets,2037,24,1,12,7,,,,,,
10/12/20,Desktop,PPC,Pets,11869,128,10,78,49,,,,,,
10/12/20,Mobile,PPC,Pets,29979,404,22,179,121,,,,,,
10/12/20,Tablet,PPC,Pets,2085,17,1,8,4,,,,,,
10/13/20,Desktop,PPC,Pets,12807,119,8,63,46,,,,,,
10/13/20,Mobile,PPC,Pets,28231,390,23,179,123,,,,,,
10/13/20,Tablet,PPC,Pets,1887,15,1,7,4,,,,,,
10/14/20,Desktop,PPC,Pets,10318,109,9,72,42,,,,,,
10/14/20,Mobile,PPC,Pets,22689,336,22,165,103,,,,,,
10/14/20,Tablet,PPC,Pets,1629,13,1,9,3,,,,,,
10/15/20,Desktop,PPC,Pets,8662,103,10,78,40,,,,,,
10/15/20,Mobile,PPC,Pets,17874,305,19,160,87,,,,,,
10/15/20,Tablet,PPC,Pets,1377,14,1,12,4,,,,,,
10/16/20,Desktop,PPC,Pets,9069,96,7,56,35,,,,,,
10/16/20,Mobile,PPC,Pets,17176,295,20,161,83,,,,,,
10/16/20,Tablet,PPC,Pets,1479,13,1,6,3,,,,,,
10/17/20,Desktop,PPC,Pets,8624,105,10,92,43,,,,,,
10/17/20,Mobile,PPC,Pets,23855,415,28,238,126,,,,,,
10/17/20,Tablet,PPC,Pets,1877,19,1,16,6,,,,,,
10/18/20,Desktop,PPC,Pets,10257,118,10,90,46,,,,,,
10/18/20,Mobile,PPC,Pets,31284,493,31,258,159,,,,,,
10/18/20,Tablet,PPC,Pets,2285,22,1,13,6,,,,,,
10/19/20,Desktop,PPC,Pets,11868,122,9,73,45,,,,,,
10/19/20,Mobile,PPC,Pets,27401,361,22,195,105,,,,,,
10/19/20,Tablet,PPC,Pets,1953,17,1,8,4,,,,,,
10/20/20,Desktop,PPC,Pets,11810,118,8,57,43,,,,,,
10/20/20,Mobile,PPC,Pets,25377,337,19,148,99,,,,,,
10/20/20,Tablet,PPC,Pets,1871,14,1,8,4,,,,,,
10/21/20,Desktop,PPC,Pets,12699,118,9,68,44,,,,,,
10/21/20,Mobile,PPC,Pets,24489,351,21,160,101,,,,,,
10/21/20,Tablet,PPC,Pets,1862,15,0,4,4,,,,,,
10/22/20,Desktop,PPC,Pets,10685,105,7,59,39,,,,,,
10/22/20,Mobile,PPC,Pets,19654,332,21,164,93,,,,,,
10/22/20,Tablet,PPC,Pets,1596,15,0,7,4,,,,,,
10/23/20,Desktop,PPC,Pets,8739,101,7,74,36,,,,,,
10/23/20,Mobile,PPC,Pets,18285,343,20,160,95,,,,,,
10/23/20,Tablet,PPC,Pets,1508,15,1,8,4,,,,,,
10/24/20,Desktop,PPC,Pets,8378,100,8,73,37,,,,,,
10/24/20,Mobile,PPC,Pets,21835,391,28,233,110,,,,,,
10/24/20,Tablet,PPC,Pets,1644,16,1,6,4,,,,,,
10/25/20,Desktop,PPC,Pets,8683,111,8,75,40,,,,,,
10/25/20,Mobile,PPC,Pets,24044,458,30,248,131,,,,,,
10/25/20,Tablet,PPC,Pets,1826,19,1,9,5,,,,,,
10/26/20,Desktop,PPC,Pets,11692,129,9,67,42,,,,,,
10/26/20,Mobile,PPC,Pets,19996,347,18,156,95,,,,,,
10/26/20,Tablet,PPC,Pets,1577,19,1,8,4,,,,,,
10/27/20,Desktop,PPC,Pets,8299,94,7,55,31,,,,,,
10/27/20,Mobile,PPC,Pets,16068,271,14,128,68,,,,,,
10/27/20,Tablet,PPC,Pets,1203,13,0,1,3,,,,,,
10/28/20,Desktop,PPC,Pets,8931,118,8,67,42,,,,,,
10/28/20,Mobile,PPC,Pets,20206,348,18,150,99,,,,,,
10/28/20,Tablet,PPC,Pets,1391,16,1,6,4,,,,,,
10/29/20,Desktop,PPC,Pets,10789,90,6,46,32,,,,,,
10/29/20,Mobile,PPC,Pets,24451,332,16,120,91,,,,,,
10/29/20,Tablet,PPC,Pets,1512,15,1,3,3,,,,,,
10/30/20,Desktop,PPC,Pets,12963,91,6,53,31,,,,,,
10/30/20,Mobile,PPC,Pets,20483,296,15,116,82,,,,,,
10/30/20,Tablet,PPC,Pets,1436,13,1,5,3,,,,,,
10/31/20,Desktop,PPC,Pets,9357,83,5,55,27,,,,,,
10/31/20,Mobile,PPC,Pets,19848,307,18,135,83,,,,,,
10/31/20,Tablet,PPC,Pets,1581,13,1,8,3,,,,,,
11/1/20,Desktop,PPC,Pets,9194,90,8,71,33,,,,,,
11/1/20,Mobile,PPC,Pets,25879,405,25,222,112,,,,,,
11/1/20,Tablet,PPC,Pets,1915,16,1,8,4,,,,,,
11/2/20,Desktop,PPC,Pets,9636,86,7,57,29,,,,,,
11/2/20,Mobile,PPC,Pets,22732,285,16,135,71,,,,,,
11/2/20,Tablet,PPC,Pets,1499,12,1,7,2,,,,,,
11/3/20,Desktop,PPC,Pets,7961,72,6,51,25,,,,,,
11/3/20,Mobile,PPC,Pets,17748,234,13,116,58,,,,,,
11/3/20,Tablet,PPC,Pets,1241,10,0,4,2,,,,,,
11/4/20,Desktop,PPC,Pets,7876,64,5,48,22,,,,,,
11/4/20,Mobile,PPC,Pets,16778,232,13,130,58,,,,,,
11/4/20,Tablet,PPC,Pets,1187,10,0,3,2,,,,,,
11/5/20,Desktop,PPC,Pets,8595,76,6,54,28,,,,,,
11/5/20,Mobile,PPC,Pets,20406,300,18,179,83,,,,,,
11/5/20,Tablet,PPC,Pets,1258,12,0,4,3,,,,,,
11/6/20,Desktop,PPC,Pets,8040,84,7,63,33,,,,,,
11/6/20,Mobile,PPC,Pets,18938,299,16,119,80,,,,,,
11/6/20,Tablet,PPC,Pets,1221,12,1,4,3,,,,,,
11/7/20,Desktop,PPC,Pets,6808,80,7,59,34,,,,,,
11/7/20,Mobile,PPC,Pets,21575,389,22,188,113,,,,,,
11/7/20,Tablet,PPC,Pets,1410,14,1,13,3,,,,,,
11/8/20,Desktop,PPC,Pets,7578,96,7,66,39,,,,,,
11/8/20,Mobile,PPC,Pets,27046,488,32,259,145,,,,,,
11/8/20,Tablet,PPC,Pets,1678,16,1,13,4,,,,,,
11/9/20,Desktop,PPC,Pets,10659,109,8,79,39,,,,,,
11/9/20,Mobile,PPC,Pets,24408,366,17,138,98,,,,,,
11/9/20,Tablet,PPC,Pets,1527,15,1,9,3,,,,,,
11/10/20,Desktop,PPC,Pets,9222,97,7,64,36,,,,,,
11/10/20,Mobile,PPC,Pets,20720,318,16,141,83,,,,,,
11/10/20,Tablet,PPC,Pets,1329,13,0,5,3,,,,,,
11/11/20,Desktop,PPC,Pets,8879,106,7,64,36,,,,,,
11/11/20,Mobile,PPC,Pets,23885,353,18,169,93,,,,,,
11/11/20,Tablet,PPC,Pets,1543,16,1,12,3,,,,,,
11/12/20,Desktop,PPC,Pets,8110,99,7,56,34,,,,,,
11/12/20,Mobile,PPC,Pets,20567,335,19,157,89,,,,,,
11/12/20,Tablet,PPC,Pets,1419,15,0,2,3,,,,,,
11/13/20,Desktop,PPC,Pets,6828,91,6,58,30,,,,,,
11/13/20,Mobile,PPC,Pets,19861,330,17,131,84,,,,,,
11/13/20,Tablet,PPC,Pets,1331,12,1,13,3,,,,,,
11/14/20,Desktop,PPC,Pets,6023,78,6,60,27,,,,,,
11/14/20,Mobile,PPC,Pets,20673,383,24,215,102,,,,,,
11/14/20,Tablet,PPC,Pets,1389,16,1,16,4,,,,,,
11/15/20,Desktop,PPC,Pets,6786,83,7,67,31,,,,,,
11/15/20,Mobile,PPC,Pets,20405,398,23,189,108,,,,,,
11/15/20,Tablet,PPC,Pets,1381,17,0,8,3,,,,,,
11/16/20,Desktop,PPC,Pets,7772,92,7,51,32,,,,,,
11/16/20,Mobile,PPC,Pets,19014,283,16,123,70,,,,,,
11/16/20,Tablet,PPC,Pets,1268,12,0,3,3,,,,,,
11/17/20,Desktop,PPC,Pets,6835,85,7,64,29,,,,,,
11/17/20,Mobile,PPC,Pets,17301,252,14,117,62,,,,,,
11/17/20,Tablet,PPC,Pets,1251,12,0,4,3,,,,,,
11/18/20,Desktop,PPC,Pets,7535,86,7,69,30,,,,,,
11/18/20,Mobile,PPC,Pets,22264,316,17,135,84,,,,,,
11/18/20,Tablet,PPC,Pets,1463,13,0,5,3,,,,,,
11/19/20,Desktop,PPC,Pets,8038,87,7,62,30,,,,,,
11/19/20,Mobile,PPC,Pets,19974,323,20,154,85,,,,,,
11/19/20,Tablet,PPC,Pets,1366,13,1,7,3,,,,,,
11/20/20,Desktop,PPC,Pets,7004,79,5,43,27,,,,,,
11/20/20,Mobile,PPC,Pets,17530,298,17,127,75,,,,,,
11/20/20,Tablet,PPC,Pets,1342,14,1,8,3,,,,,,
11/21/20,Desktop,PPC,Pets,7852,93,7,78,34,,,,,,
11/21/20,Mobile,PPC,Pets,23203,400,25,193,103,,,,,,
11/21/20,Tablet,PPC,Pets,1763,17,1,10,4,,,,,,
11/22/20,Desktop,PPC,Pets,7420,94,9,100,35,,,,,,
11/22/20,Mobile,PPC,Pets,25597,430,26,215,118,,,,,,
11/22/20,Tablet,PPC,Pets,1699,20,1,10,5,,,,,,
11/23/20,Desktop,PPC,Pets,8828,102,7,76,36,,,,,,
11/23/20,Mobile,PPC,Pets,23941,328,18,138,85,,,,,,
11/23/20,Tablet,PPC,Pets,1568,16,1,8,3,,,,,,
11/24/20,Desktop,PPC,Pets,8283,98,7,71,34,,,,,,
11/24/20,Mobile,PPC,Pets,23767,342,19,141,91,,,,,,
11/24/20,Tablet,PPC,Pets,1435,16,1,8,4,,,,,,
11/25/20,Desktop,PPC,Pets,6085,86,6,59,31,,,,,,
11/25/20,Mobile,PPC,Pets,20699,321,19,178,83,,,,,,
11/25/20,Tablet,PPC,Pets,1159,12,1,15,3,,,,,,
11/26/20,Desktop,PPC,Pets,5061,72,5,56,24,,,,,,
