Date,Category,Campaign Name,Impressions,Clicks,Conversions,Revenue,Cost,Daily Budget,,,,,,,,,,,,,,,
1/23/20,Health,Health - Campaign 1,726,21,0,1.26,2.12,50,,,,,,,,,,,,,,,
1/2/20,Health,Health - Campaign 1,640,20,0,1.63,1.85,50,,,,,,,,,,,,,,,
1/9/20,Health,Health - Campaign 1,458,15,0,0.92,1.33,50,,,,,,,,,,,,,,,
1/11/20,Health,Health - Campaign 1,344,13,0,0.52,1.07,50,,,,,,,,,,,,,,,
1/16/20,Health,Health - Campaign 1,507,13,0,0.86,1.07,50,,,,,,,,,,,,,,,
1/18/20,Health,Health - Campaign 1,292,11,0,1.64,0.72,50,,,,,,,,,,,,,,,
1/25/20,Health,Health - Campaign 1,502,18,0,4.42,1.97,50,,,,,,,,,,,,,,,
1/1/20,Health,Health - Campaign 1,471,20,0,0.69,1.87,50,,,,,,,,,,,,,,,
1/8/20,Health,Health - Campaign 1,570,16,0,3.08,1.46,50,,,,,,,,,,,,,,,
1/10/20,Health,Health - Campaign 1,399,14,0,1.17,1.17,50,,,,,,,,,,,,,,,
1/17/20,Health,Health - Campaign 1,366,12,0,1.15,0.94,50,,,,,,,,,,,,,,,
1/19/20,Health,Health - Campaign 1,247,10,0,1.47,0.8,50,,,,,,,,,,,,,,,
1/24/20,Health,Health - Campaign 1,609,18,1,4.43,1.77,50,,,,,,,,,,,,,,,
1/28/20,Health,Health - Campaign 1,879,26,0,7.68,2.57,50,,,,,,,,,,,,,,,
1/29/20,Health,Health - Campaign 1,782,22,0,4.28,2.29,50,,,,,,,,,,,,,,,
1/30/20,Health,Health - Campaign 1,720,19,0,2.79,1.84,50,,,,,,,,,,,,,,,
1/31/20,Health,Health - Campaign 1,679,17,0,1.12,1.65,50,,,,,,,,,,,,,,,
2/1/20,Health,Health - Campaign 1,592,19,0,3.39,2.15,50,,,,,,,,,,,,,,,
2/14/20,Health,Health - Campaign 1,319,11,0,0,1.13,50,,,,,,,,,,,,,,,
2/15/20,Health,Health - Campaign 1,373,17,0,2.05,1.72,50,,,,,,,,,,,,,,,
2/16/20,Health,Health - Campaign 1,432,19,0,2.32,2.12,50,,,,,,,,,,,,,,,
2/17/20,Health,Health - Campaign 1,602,21,0,3.6,2.43,50,,,,,,,,,,,,,,,
2/6/20,Health,Health - Campaign 1,530,14,0,0.4,1.37,50,,,,,,,,,,,,,,,
2/7/20,Health,Health - Campaign 1,455,12,0,2.04,1.06,50,,,,,,,,,,,,,,,
2/8/20,Health,Health - Campaign 1,333,11,0,2.41,0.99,50,,,,,,,,,,,,,,,
2/9/20,Health,Health - Campaign 1,365,12,0,1.95,1.12,50,,,,,,,,,,,,,,,
2/22/20,Health,Health - Campaign 1,346,15,0,4.08,1.55,50,,,,,,,,,,,,,,,
2/23/20,Health,Health - Campaign 1,325,15,0,3.17,1.43,50,,,,,,,,,,,,,,,
1/27/20,Health,Health - Campaign 1,697,23,0,1.89,2.2,50,,,,,,,,,,,,,,,
2/3/20,Health,Health - Campaign 1,897,22,0,1.85,2.63,50,,,,,,,,,,,,,,,
2/5/20,Health,Health - Campaign 1,679,19,0,1.74,2.04,50,,,,,,,,,,,,,,,
2/10/20,Health,Health - Campaign 1,544,15,0,0.96,1.26,50,,,,,,,,,,,,,,,
2/12/20,Health,Health - Campaign 1,427,13,0,0.9,1.17,50,,,,,,,,,,,,,,,
2/19/20,Health,Health - Campaign 1,470,17,0,2.48,1.57,50,,,,,,,,,,,,,,,
2/21/20,Health,Health - Campaign 1,358,14,0,1.07,1.21,50,,,,,,,,,,,,,,,
3/2/20,Health,Health - Campaign 1,564,20,0,3.1,2.16,50,,,,,,,,,,,,,,,
3/3/20,Health,Health - Campaign 1,457,16,0,1.41,1.57,50,,,,,,,,,,,,,,,
3/4/20,Health,Health - Campaign 1,372,13,0,1.28,1.28,50,,,,,,,,,,,,,,,
3/5/20,Health,Health - Campaign 1,468,13,0,1.02,1.15,50,,,,,,,,,,,,,,,
2/24/20,Health,Health - Campaign 1,544,19,0,3,1.95,50,,,,,,,,,,,,,,,
2/25/20,Health,Health - Campaign 1,525,17,0,2.1,1.79,50,,,,,,,,,,,,,,,
2/26/20,Health,Health - Campaign 1,615,22,0,1.28,2.58,50,,,,,,,,,,,,,,,
3/10/20,Health,Health - Campaign 1,630,19,0,3.34,1.99,50,,,,,,,,,,,,,,,
3/11/20,Health,Health - Campaign 1,679,17,0,0.77,1.46,50,,,,,,,,,,,,,,,
3/12/20,Health,Health - Campaign 1,587,17,0,1.39,1.67,50,,,,,,,,,,,,,,,
3/13/20,Health,Health - Campaign 1,973,19,0,3.75,1.78,50,,,,,,,,,,,,,,,
1/26/20,Health,Health - Campaign 1,431,17,0,1.04,1.64,50,,,,,,,,,,,,,,,
2/2/20,Health,Health - Campaign 1,622,18,0,2.28,1.89,50,,,,,,,,,,,,,,,
2/4/20,Health,Health - Campaign 1,786,21,0,1.5,2.37,50,,,,,,,,,,,,,,,
2/11/20,Health,Health - Campaign 1,484,14,0,4.01,1.27,50,,,,,,,,,,,,,,,
2/13/20,Health,Health - Campaign 1,413,12,0,0.45,1.11,50,,,,,,,,,,,,,,,
2/18/20,Health,Health - Campaign 1,491,18,0,1.12,1.87,50,,,,,,,,,,,,,,,
2/20/20,Health,Health - Campaign 1,401,13,0,2,1.15,50,,,,,,,,,,,,,,,
2/28/20,Health,Health - Campaign 1,504,20,0,1.6,2.08,50,,,,,,,,,,,,,,,
3/1/20,Health,Health - Campaign 1,444,19,0,1.16,2.19,50,,,,,,,,,,,,,,,
3/6/20,Health,Health - Campaign 1,390,12,0,2.09,0.95,50,,,,,,,,,,,,,,,
3/8/20,Health,Health - Campaign 1,441,12,0,2.91,1.08,50,,,,,,,,,,,,,,,
3/15/20,Health,Health - Campaign 1,642,22,0,5.48,2.67,50,,,,,,,,,,,,,,,
3/17/20,Health,Health - Campaign 1,803,25,0,4.96,2.81,50,,,,,,,,,,,,,,,
3/19/20,Health,Health - Campaign 1,799,24,0,3.1,2.46,50,,,,,,,,,,,,,,,
3/20/20,Health,Health - Campaign 1,721,19,1,4.57,2.05,50,,,,,,,,,,,,,,,
3/21/20,Health,Health - Campaign 1,656,21,1,2.66,2.22,50,,,,,,,,,,,,,,,
3/22/20,Health,Health - Campaign 1,865,26,1,7.1,2.67,50,,,,,,,,,,,,,,,
4/4/20,Health,Health - Campaign 1,58,2,0,0,0.17,50,,,,,,,,,,,,,,,
4/5/20,Health,Health - Campaign 1,75,2,0,0.85,0.26,50,,,,,,,,,,,,,,,
4/6/20,Health,Health - Campaign 1,475,16,0,3.9,2.2,50,,,,,,,,,,,,,,,
4/7/20,Health,Health - Campaign 1,826,27,1,5.42,3.94,50,,,,,,,,,,,,,,,
3/27/20,Health,Health - Campaign 1,1012,32,1,6.43,3.96,50,,,,,,,,,,,,,,,
3/28/20,Health,Health - Campaign 1,1039,38,1,7.84,5.09,50,,,,,,,,,,,,,,,
3/29/20,Health,Health - Campaign 1,974,36,1,5.83,4.75,50,,,,,,,,,,,,,,,
3/30/20,Health,Health - Campaign 1,1307,42,1,8.41,5.77,50,,,,,,,,,,,,,,,
4/13/20,Health,Health - Campaign 1,1465,42,1,6.28,7.08,50,,,,,,,,,,,,,,,
4/14/20,Health,Health - Campaign 1,1890,46,1,13.21,8.11,50,,,,,,,,,,,,,,,
3/24/20,Health,Health - Campaign 1,1036,31,1,6.91,3.81,50,,,,,,,,,,,,,,,
3/26/20,Health,Health - Campaign 1,1151,30,1,4.86,3.83,50,,,,,,,,,,,,,,,
3/31/20,Health,Health - Campaign 1,1431,44,1,8.76,6.27,50,,,,,,,,,,,,,,,
4/2/20,Health,Health - Campaign 1,79,2,0,0,0.21,50,,,,,,,,,,,,,,,
4/9/20,Health,Health - Campaign 1,817,23,1,5.82,3.06,50,,,,,,,,,,,,,,,
4/11/20,Health,Health - Campaign 1,823,30,2,13.51,4.31,50,,,,,,,,,,,,,,,
4/21/20,Health,Health - Campaign 1,1165,28,1,3.75,4.83,50,,,,,,,,,,,,,,,
4/22/20,Health,Health - Campaign 1,1187,26,1,3.39,4.02,50,,,,,,,,,,,,,,,
4/23/20,Health,Health - Campaign 1,1137,25,0,3.98,3.73,50,,,,,,,,,,,,,,,
4/24/20,Health,Health - Campaign 1,1063,22,1,3.89,3.37,50,,,,,,,,,,,,,,,
5/8/20,Health,Health - Campaign 1,710,18,0,1.73,2.59,50,,,,,,,,,,,,,,,
5/9/20,Health,Health - Campaign 1,616,22,1,8.79,3.56,50,,,,,,,,,,,,,,,
5/10/20,Health,Health - Campaign 1,519,21,1,3.28,3.18,50,,,,,,,,,,,,,,,
4/15/20,Health,Health - Campaign 1,1506,32,1,7.44,5.1,50,,,,,,,,,,,,,,,
4/16/20,Health,Health - Campaign 1,1157,27,1,5.45,3.73,50,,,,,,,,,,,,,,,
4/29/20,Health,Health - Campaign 1,938,23,1,5.25,3.42,50,,,,,,,,,,,,,,,
4/30/20,Health,Health - Campaign 1,895,21,0,2.87,2.88,50,,,,,,,,,,,,,,,
5/1/20,Health,Health - Campaign 1,829,20,1,6.61,3.08,50,,,,,,,,,,,,,,,
5/2/20,Health,Health - Campaign 1,676,22,1,3.82,3.85,50,,,,,,,,,,,,,,,
5/3/20,Health,Health - Campaign 1,626,23,1,6.37,4.1,50,,,,,,,,,,,,,,,
4/18/20,Health,Health - Campaign 1,902,25,1,9.5,3.88,50,,,,,,,,,,,,,,,
4/20/20,Health,Health - Campaign 1,1121,29,1,2.7,4.49,50,,,,,,,,,,,,,,,
4/25/20,Health,Health - Campaign 1,972,23,1,6.19,3.2,50,,,,,,,,,,,,,,,
4/27/20,Health,Health - Campaign 1,1036,25,1,4.71,4.28,50,,,,,,,,,,,,,,,
5/4/20,Health,Health - Campaign 1,792,22,1,4,3.8,50,,,,,,,,,,,,,,,
5/6/20,Health,Health - Campaign 1,925,22,1,3.88,3.4,50,,,,,,,,,,,,,,,
2/27/20,Health,Health - Campaign 1,631,24,0,4.2,3.11,50,,,,,,,,,,,,,,,
2/29/20,Health,Health - Campaign 1,399,18,0,2.87,1.98,50,,,,,,,,,,,,,,,
3/7/20,Health,Health - Campaign 1,382,12,0,2.15,1.07,50,,,,,,,,,,,,,,,
3/9/20,Health,Health - Campaign 1,630,14,0,1.54,1.22,50,,,,,,,,,,,,,,,
3/14/20,Health,Health - Campaign 1,647,18,0,4.56,1.96,50,,,,,,,,,,,,,,,
3/16/20,Health,Health - Campaign 1,737,25,0,2.44,3.28,50,,,,,,,,,,,,,,,
5/11/20,Health,Health - Campaign 1,933,28,1,2.73,4.26,50,,,,,,,,,,,,,,,
5/24/20,Health,Health - Campaign 1,515,20,0,2.66,3.17,50,,,,,,,,,,,,,,,
5/25/20,Health,Health - Campaign 1,595,23,1,5.46,3.95,50,,,,,,,,,,,,,,,
5/26/20,Health,Health - Campaign 1,889,29,1,3.52,5.63,50,,,,,,,,,,,,,,,
5/27/20,Health,Health - Campaign 1,835,22,0,3.73,3.68,50,,,,,,,,,,,,,,,
5/28/20,Health,Health - Campaign 1,723,18,1,6.83,2.77,50,,,,,,,,,,,,,,,
5/16/20,Health,Health - Campaign 1,569,20,1,5.15,3.01,50,,,,,,,,,,,,,,,
5/17/20,Health,Health - Campaign 1,592,21,1,8.51,3.03,50,,,,,,,,,,,,,,,
5/18/20,Health,Health - Campaign 1,661,20,1,7.11,2.77,50,,,,,,,,,,,,,,,
5/19/20,Health,Health - Campaign 1,699,20,1,4.57,2.92,50,,,,,,,,,,,,,,,
6/2/20,Health,Health - Campaign 1,578,17,0,2.76,2.64,50,,,,,,,,,,,,,,,
6/3/20,Health,Health - Campaign 1,475,14,0,3.29,1.86,50,,,,,,,,,,,,,,,
6/4/20,Health,Health - Campaign 1,517,15,0,4.81,2.25,50,,,,,,,,,,,,,,,
6/5/20,Health,Health - Campaign 1,539,16,0,0.99,2.51,50,,,,,,,,,,,,,,,
5/13/20,Health,Health - Campaign 1,878,24,1,4.41,3.63,50,,,,,,,,,,,,,,,
5/15/20,Health,Health - Campaign 1,598,17,0,1.34,2.3,50,,,,,,,,,,,,,,,
5/20/20,Health,Health - Campaign 1,699,21,1,5.31,3.21,50,,,,,,,,,,,,,,,
5/22/20,Health,Health - Campaign 1,547,18,0,2.97,2.75,50,,,,,,,,,,,,,,,
5/29/20,Health,Health - Campaign 1,525,15,0,2.27,1.89,50,,,,,,,,,,,,,,,
5/31/20,Health,Health - Campaign 1,432,17,0,1.9,2.49,50,,,,,,,,,,,,,,,
6/10/20,Health,Health - Campaign 1,572,16,0,1.4,2.5,50,,,,,,,,,,,,,,,
6/11/20,Health,Health - Campaign 1,505,14,0,3.12,2.14,50,,,,,,,,,,,,,,,
6/12/20,Health,Health - Campaign 1,423,11,0,1.01,1.75,50,,,,,,,,,,,,,,,
6/13/20,Health,Health - Campaign 1,281,10,0,4.17,1.55,50,,,,,,,,,,,,,,,
6/27/20,Health,Health - Campaign 1,313,11,0,3.54,1.64,50,,,,,,,,,,,,,,,
6/28/20,Health,Health - Campaign 1,417,14,0,5.73,2.32,50,,,,,,,,,,,,,,,
6/29/20,Health,Health - Campaign 1,617,18,0,3.65,2.74,50,,,,,,,,,,,,,,,
6/30/20,Health,Health - Campaign 1,644,18,0,2.82,3.07,50,,,,,,,,,,,,,,,
3/18/20,Health,Health - Campaign 1,827,26,1,6.26,2.83,50,,,,,,,,,,,,,,,
3/23/20,Health,Health - Campaign 1,1078,29,1,4.27,3.71,50,,,,,,,,,,,,,,,
3/25/20,Health,Health - Campaign 1,1056,30,0,1.58,3.76,50,,,,,,,,,,,,,,,
4/1/20,Health,Health - Campaign 1,576,16,0,1.76,2.27,50,,,,,,,,,,,,,,,
4/3/20,Health,Health - Campaign 1,52,1,0,0,0.12,50,,,,,,,,,,,,,,,
4/8/20,Health,Health - Campaign 1,661,20,1,2.33,2.63,50,,,,,,,,,,,,,,,
4/10/20,Health,Health - Campaign 1,810,27,1,9.94,3.52,50,,,,,,,,,,,,,,,
4/12/20,Health,Health - Campaign 1,897,34,1,10.81,5.35,50,,,,,,,,,,,,,,,
6/18/20,Health,Health - Campaign 1,541,15,0,2.86,2.38,50,,,,,,,,,,,,,,,
6/19/20,Health,Health - Campaign 1,481,13,0,1.34,1.92,50,,,,,,,,,,,,,,,
6/20/20,Health,Health - Campaign 1,347,12,1,2.21,1.91,50,,,,,,,,,,,,,,,
6/21/20,Health,Health - Campaign 1,336,11,0,3.05,1.64,50,,,,,,,,,,,,,,,
6/22/20,Health,Health - Campaign 1,646,18,1,4.06,2.59,50,,,,,,,,,,,,,,,
6/7/20,Health,Health - Campaign 1,318,11,0,5.82,1.71,50,,,,,,,,,,,,,,,
6/9/20,Health,Health - Campaign 1,570,15,0,2.06,2.38,50,,,,,,,,,,,,,,,
6/14/20,Health,Health - Campaign 1,304,11,0,4.19,1.59,50,,,,,,,,,,,,,,,
6/16/20,Health,Health - Campaign 1,926,23,1,6.02,4.46,50,,,,,,,,,,,,,,,
6/23/20,Health,Health - Campaign 1,735,19,0,2.08,3.3,50,,,,,,,,,,,,,,,
6/25/20,Health,Health - Campaign 1,518,16,1,5.63,2.59,50,,,,,,,,,,,,,,,
7/14/20,Health,Health - Campaign 1,552,16,0,3.69,2.49,50,,,,,,,,,,,,,,,
7/15/20,Health,Health - Campaign 1,582,17,0,2.66,2.52,50,,,,,,,,,,,,,,,
7/16/20,Health,Health - Campaign 1,567,17,0,3.73,2.38,50,,,,,,,,,,,,,,,
7/17/20,Health,Health - Campaign 1,524,17,0,4.27,2.34,50,,,,,,,,,,,,,,,
7/2/20,Health,Health - Campaign 1,552,16,1,3.96,2.43,50,,,,,,,,,,,,,,,
7/4/20,Health,Health - Campaign 1,314,12,0,3.21,1.76,50,,,,,,,,,,,,,,,
7/9/20,Health,Health - Campaign 1,587,17,1,3.56,2.69,50,,,,,,,,,,,,,,,
7/11/20,Health,Health - Campaign 1,365,14,0,4.17,2.59,50,,,,,,,,,,,,,,,
7/13/20,Health,Health - Campaign 1,573,17,0,5.51,2.67,50,,,,,,,,,,,,,,,
7/18/20,Health,Health - Campaign 1,380,14,0,2.76,2.34,50,,,,,,,,,,,,,,,
7/20/20,Health,Health - Campaign 1,515,15,0,1.71,2.8,50,,,,,,,,,,,,,,,
7/27/20,Health,Health - Campaign 1,1098,33,1,4.18,6.76,50,,,,,,,,,,,,,,,
7/30/20,Health,Health - Campaign 1,3885,38,1,4.83,6.67,50,,,,,,,,,,,,,,,
7/31/20,Health,Health - Campaign 1,3478,30,1,6.88,5.21,50,,,,,,,,,,,,,,,
8/1/20,Health,Health - Campaign 1,2831,27,0,3.91,4.33,50,,,,,,,,,,,,,,,
8/2/20,Health,Health - Campaign 1,3408,31,0,1.84,4.57,50,,,,,,,,,,,,,,,
8/16/20,Health,Health - Campaign 1,342,13,0,1.73,1.87,50,,,,,,,,,,,,,,,
8/17/20,Health,Health - Campaign 1,633,18,0,7.64,2.69,50,,,,,,,,,,,,,,,
8/18/20,Health,Health - Campaign 1,667,19,0,1.97,2.71,50,,,,,,,,,,,,,,,
8/19/20,Health,Health - Campaign 1,640,17,0,3.19,2.43,50,,,,,,,,,,,,,,,
7/5/20,Health,Health - Campaign 1,362,13,0,5.23,1.63,50,,,,,,,,,,,,,,,
7/6/20,Health,Health - Campaign 1,653,17,0,2.54,2.25,50,,,,,,,,,,,,,,,
7/7/20,Health,Health - Campaign 1,764,20,1,6.81,3.18,50,,,,,,,,,,,,,,,
7/8/20,Health,Health - Campaign 1,648,19,0,2.35,2.81,50,,,,,,,,,,,,,,,
7/22/20,Health,Health - Campaign 1,503,16,1,4.87,2.69,50,,,,,,,,,,,,,,,
7/23/20,Health,Health - Campaign 1,522,16,1,6.05,2.39,50,,,,,,,,,,,,,,,
7/24/20,Health,Health - Campaign 1,465,15,0,4.09,2.28,50,,,,,,,,,,,,,,,
7/25/20,Health,Health - Campaign 1,493,19,1,12.09,3.59,50,,,,,,,,,,,,,,,
4/17/20,Health,Health - Campaign 1,1088,28,1,2.93,4.38,50,,,,,,,,,,,,,,,
4/19/20,Health,Health - Campaign 1,956,29,1,7.58,4.6,50,,,,,,,,,,,,,,,
4/26/20,Health,Health - Campaign 1,837,23,1,5.97,3.39,50,,,,,,,,,,,,,,,
4/28/20,Health,Health - Campaign 1,1205,31,1,5.81,5.35,50,,,,,,,,,,,,,,,
5/5/20,Health,Health - Campaign 1,770,22,1,5.95,3.98,50,,,,,,,,,,,,,,,
5/7/20,Health,Health - Campaign 1,793,20,1,4.12,2.89,50,,,,,,,,,,,,,,,
7/29/20,Health,Health - Campaign 1,1177,31,1,4.84,6.44,50,,,,,,,,,,,,,,,
8/3/20,Health,Health - Campaign 1,4166,30,0,1.08,4.31,50,,,,,,,,,,,,,,,
8/5/20,Health,Health - Campaign 1,666,14,0,2.29,2.19,50,,,,,,,,,,,,,,,
8/7/20,Health,Health - Campaign 1,454,11,0,1.16,1.47,50,,,,,,,,,,,,,,,
8/12/20,Health,Health - Campaign 1,380,10,0,2.14,1.24,50,,,,,,,,,,,,,,,
8/14/20,Health,Health - Campaign 1,353,11,0,2,1.19,50,,,,,,,,,,,,,,,
8/21/20,Health,Health - Campaign 1,423,11,0,2.63,1.49,50,,,,,,,,,,,,,,,
9/2/20,Health,Health - Campaign 1,1056,26,1,5.82,4.81,50,,,,,,,,,,,,,,,
9/3/20,Health,Health - Campaign 1,938,26,1,3.13,4.48,50,,,,,,,,,,,,,,,
9/4/20,Health,Health - Campaign 1,743,20,1,4.64,3.38,50,,,,,,,,,,,,,,,
9/5/20,Health,Health - Campaign 1,516,18,1,3.9,3.05,50,,,,,,,,,,,,,,,
9/18/20,Health,Health - Campaign 1,824,18,1,5.11,3.1,50,,,,,,,,,,,,,,,
8/8/20,Health,Health - Campaign 1,340,12,0,1.56,1.59,50,,,,,,,,,,,,,,,
8/9/20,Health,Health - Campaign 1,302,10,0,0.83,1.31,50,,,,,,,,,,,,,,,
8/10/20,Health,Health - Campaign 1,455,11,0,1.96,1.41,50,,,,,,,,,,,,,,,
8/11/20,Health,Health - Campaign 1,514,13,0,0.15,1.68,50,,,,,,,,,,,,,,,
8/24/20,Health,Health - Campaign 1,548,12,0,1.41,1.59,50,,,,,,,,,,,,,,,
8/23/20,Health,Health - Campaign 1,358,11,0,0.75,1.47,50,,,,,,,,,,,,,,,
8/30/20,Health,Health - Campaign 1,656,20,1,3.41,4.13,50,,,,,,,,,,,,,,,
9/1/20,Health,Health - Campaign 1,919,22,1,2.44,3.93,50,,,,,,,,,,,,,,,
9/6/20,Health,Health - Campaign 1,371,13,0,2.25,2.13,50,,,,,,,,,,,,,,,
9/8/20,Health,Health - Campaign 1,774,20,1,4.17,3.36,50,,,,,,,,,,,,,,,
9/15/20,Health,Health - Campaign 1,899,22,0,3.41,4.08,50,,,,,,,,,,,,,,,
9/17/20,Health,Health - Campaign 1,883,19,0,2.28,3.1,50,,,,,,,,,,,,,,,
9/19/20,Health,Health - Campaign 1,551,17,0,3.49,3.05,50,,,,,,,,,,,,,,,
9/20/20,Health,Health - Campaign 1,522,15,0,2.18,2.85,50,,,,,,,,,,,,,,,
9/21/20,Health,Health - Campaign 1,657,14,0,2.48,2.33,50,,,,,,,,,,,,,,,
9/22/20,Health,Health - Campaign 1,588,12,1,5.18,1.93,50,,,,,,,,,,,,,,,
10/5/20,Health,Health - Campaign 1,702,19,0,2.07,2.77,50,,,,,,,,,,,,,,,
10/6/20,Health,Health - Campaign 1,806,26,0,1.64,3.87,50,,,,,,,,,,,,,,,
10/7/20,Health,Health - Campaign 1,798,21,1,4.12,3.72,50,,,,,,,,,,,,,,,
10/8/20,Health,Health - Campaign 1,700,16,0,2.53,2.32,50,,,,,,,,,,,,,,,
5/12/20,Health,Health - Campaign 1,963,25,1,2.87,4.05,50,,,,,,,,,,,,,,,
5/14/20,Health,Health - Campaign 1,743,18,1,6.56,2.32,50,,,,,,,,,,,,,,,
5/21/20,Health,Health - Campaign 1,589,19,1,5.74,2.72,50,,,,,,,,,,,,,,,
5/23/20,Health,Health - Campaign 1,442,18,1,10.43,2.82,50,,,,,,,,,,,,,,,
5/30/20,Health,Health - Campaign 1,430,16,0,3.25,2.37,50,,,,,,,,,,,,,,,
6/1/20,Health,Health - Campaign 1,552,16,0,3.14,2.25,50,,,,,,,,,,,,,,,
10/22/20,Health,Health - Campaign 1,635,16,0,2.23,2.73,50,,,,,,,,,,,,,,,
10/23/20,Health,Health - Campaign 1,507,12,0,0.76,1.96,50,,,,,,,,,,,,,,,
10/24/20,Health,Health - Campaign 1,339,11,0,3.64,1.75,50,,,,,,,,,,,,,,,
10/25/20,Health,Health - Campaign 1,393,12,0,2.49,1.93,50,,,,,,,,,,,,,,,
11/8/20,Health,Health - Campaign 1,339,11,0,5.22,2.07,50,,,,,,,,,,,,,,,
11/9/20,Health,Health - Campaign 1,502,13,0,3.19,2.22,50,,,,,,,,,,,,,,,
8/25/20,Health,Health - Campaign 1,602,14,0,3.8,2.06,50,,,,,,,,,,,,,,,
8/26/20,Health,Health - Campaign 1,551,13,0,3.56,2.06,50,,,,,,,,,,,,,,,
8/27/20,Health,Health - Campaign 1,801,18,0,3.56,3.28,50,,,,,,,,,,,,,,,
8/28/20,Health,Health - Campaign 1,578,15,0,2.57,2.27,50,,,,,,,,,,,,,,,
9/10/20,Health,Health - Campaign 1,902,23,0,4.42,3.84,50,,,,,,,,,,,,,,,
9/11/20,Health,Health - Campaign 1,737,19,0,3.9,3.2,50,,,,,,,,,,,,,,,
9/12/20,Health,Health - Campaign 1,549,16,0,11.58,3.01,50,,,,,,,,,,,,,,,
9/13/20,Health,Health - Campaign 1,446,13,0,3.59,2.2,50,,,,,,,,,,,,,,,
6/6/20,Health,Health - Campaign 1,405,15,0,4.31,2.48,50,,,,,,,,,,,,,,,
6/8/20,Health,Health - Campaign 1,471,13,0,1.67,1.94,50,,,,,,,,,,,,,,,
6/15/20,Health,Health - Campaign 1,567,14,1,3.95,2.15,50,,,,,,,,,,,,,,,
6/17/20,Health,Health - Campaign 1,627,17,0,1.96,2.68,50,,,,,,,,,,,,,,,
6/24/20,Health,Health - Campaign 1,593,16,0,4.83,2.4,50,,,,,,,,,,,,,,,
6/26/20,Health,Health - Campaign 1,391,12,0,3.97,1.75,50,,,,,,,,,,,,,,,
7/1/20,Health,Health - Campaign 1,578,17,0,2.01,2.84,50,,,,,,,,,,,,,,,
11/10/20,Health,Health - Campaign 1,425,12,0,2.12,1.8,50,,,,,,,,,,,,,,,
11/11/20,Health,Health - Campaign 1,473,13,0,1.56,2.25,50,,,,,,,,,,,,,,,
11/24/20,Health,Health - Campaign 1,280,10,0,4.74,1.3,50,,,,,,,,,,,,,,,
11/25/20,Health,Health - Campaign 1,222,7,0,1.35,0.95,50,,,,,,,,,,,,,,,
11/26/20,Health,Health - Campaign 1,178,8,0,3.04,1.07,50,,,,,,,,,,,,,,,
11/27/20,Health,Health - Campaign 1,293,11,0,0.9,1.5,50,,,,,,,,,,,,,,,
9/27/20,Health,Health - Campaign 1,642,20,1,7,3.21,50,,,,,,,,,,,,,,,
9/28/20,Health,Health - Campaign 1,923,23,0,2.17,3.91,50,,,,,,,,,,,,,,,
9/29/20,Health,Health - Campaign 1,1014,23,1,4.42,4.83,50,,,,,,,,,,,,,,,
9/30/20,Health,Health - Campaign 1,940,23,0,3.68,3.79,50,,,,,,,,,,,,,,,
10/13/20,Health,Health - Campaign 1,1049,26,1,6.25,5.75,50,,,,,,,,,,,,,,,
10/14/20,Health,Health - Campaign 1,892,21,1,6.94,3.91,50,,,,,,,,,,,,,,,
10/15/20,Health,Health - Campaign 1,791,18,1,8.18,3.21,50,,,,,,,,,,,,,,,
10/16/20,Health,Health - Campaign 1,727,17,1,6.19,3.1,50,,,,,,,,,,,,,,,
12/11/20,Health,Health - Campaign 1,519,13,0,3.43,2.49,50,,,,,,,,,,,,,,,
12/12/20,Health,Health - Campaign 1,675,23,1,6.97,5.99,50,,,,,,,,,,,,,,,
12/13/20,Health,Health - Campaign 1,623,22,1,3.33,5.41,50,,,,,,,,,,,,,,,
12/14/20,Health,Health - Campaign 1,2300,68,2,18,18.73,50,,,,,,,,,,,,,,,
12/28/20,Health,Health - Campaign 1,4145,119,3,39.75,40.09,50,,,,,,,,,,,,,,,
12/29/20,Health,Health - Campaign 1,4188,122,3,32.12,41.79,50,,,,,,,,,,,,,,,
12/30/20,Health,Health - Campaign 1,2996,95,2,27.53,26.32,50,,,,,,,,,,,,,,,
7/3/20,Health,Health - Campaign 1,384,12,0,1.48,1.88,50,,,,,,,,,,,,,,,
7/10/20,Health,Health - Campaign 1,517,14,1,7.66,2.27,50,,,,,,,,,,,,,,,
7/12/20,Health,Health - Campaign 1,438,17,1,5.1,2.97,50,,,,,,,,,,,,,,,
7/19/20,Health,Health - Campaign 1,387,16,1,5.39,2.53,50,,,,,,,,,,,,,,,
7/21/20,Health,Health - Campaign 1,546,15,0,3.67,2.36,50,,,,,,,,,,,,,,,
7/26/20,Health,Health - Campaign 1,594,22,1,4.19,4.43,50,,,,,,,,,,,,,,,
7/28/20,Health,Health - Campaign 1,1153,35,1,1.11,7.47,50,,,,,,,,,,,,,,,
12/31/20,Health,Health - Campaign 1,1528,44,1,13.6,10.7,50,,,,,,,,,,,,,,,
10/17/20,Health,Health - Campaign 1,558,18,1,3.31,3.66,50,,,,,,,,,,,,,,,
10/30/20,Health,Health - Campaign 1,463,12,0,0,1.82,50,,,,,,,,,,,,,,,
10/31/20,Health,Health - Campaign 1,230,8,0,1.68,1.04,50,,,,,,,,,,,,,,,
11/1/20,Health,Health - Campaign 1,253,9,0,5.3,1.3,50,,,,,,,,,,,,,,,
